PROJECT_ID,PARTNER,PROJ_NAME,PROJ_DESC,START_PLANNED,START_ACTUAL,END_PLANNED,END_ACTUAL,DISTRICTS,IMPLEMENTER,DISTRICT,SECTOR,LAT,LONG
"28","USAID","Long Term Methods/Family Planning","This award for a five-year, long-term and permanent methods for family planning to Marie Stopes Uganda became effective May 21, 2010, to be completed May 20, 2015. The total estimated cost is $38.8 million. This is a cooperative agreement to improve access, especially at the community level and in rural areas, to affordable, quality family planning services and a wide range of contraceptive methods, including long-acting and permanent methods. This project is an essential building block in USAIDs efforts to help satisfy the high level of unmet demand for family planning in Uganda. Poor accessibility to contraceptive services physically, economically, and culturally is a key driver of unmet need for contraception in Uganda. The total fertility rate (TFR) in Uganda remains high at 6.7 children per woman and virtually unchanged since 1996, when TFR stood at 6.9 children per woman. This unmet need translates into Ugandan women having, on average, 1.6 more children than they would ideally want.","5/21/10","5/21/10","5/20/15","","Bushenyi","Marie Stopes Uganda","518","Social, Small and medium-sized enterprises","-0.5386","30.185"
"28","USAID","Long Term Methods/Family Planning","This award for a five-year, long-term and permanent methods for family planning to Marie Stopes Uganda became effective May 21, 2010, to be completed May 20, 2015. The total estimated cost is $38.8 million. This is a cooperative agreement to improve access, especially at the community level and in rural areas, to affordable, quality family planning services and a wide range of contraceptive methods, including long-acting and permanent methods. This project is an essential building block in USAIDs efforts to help satisfy the high level of unmet demand for family planning in Uganda. Poor accessibility to contraceptive services physically, economically, and culturally is a key driver of unmet need for contraception in Uganda. The total fertility rate (TFR) in Uganda remains high at 6.7 children per woman and virtually unchanged since 1996, when TFR stood at 6.9 children per woman. This unmet need translates into Ugandan women having, on average, 1.6 more children than they would ideally want.","5/21/10","5/21/10","5/20/15","","Busia","Marie Stopes Uganda","518","Social, Small and medium-sized enterprises","0.4707","34.092"
"28","USAID","Long Term Methods/Family Planning","This award for a five-year, long-term and permanent methods for family planning to Marie Stopes Uganda became effective May 21, 2010, to be completed May 20, 2015. The total estimated cost is $38.8 million. This is a cooperative agreement to improve access, especially at the community level and in rural areas, to affordable, quality family planning services and a wide range of contraceptive methods, including long-acting and permanent methods. This project is an essential building block in USAIDs efforts to help satisfy the high level of unmet demand for family planning in Uganda. Poor accessibility to contraceptive services physically, economically, and culturally is a key driver of unmet need for contraception in Uganda. The total fertility rate (TFR) in Uganda remains high at 6.7 children per woman and virtually unchanged since 1996, when TFR stood at 6.9 children per woman. This unmet need translates into Ugandan women having, on average, 1.6 more children than they would ideally want.","5/21/10","5/21/10","5/20/15","","Ibanda","Marie Stopes Uganda","518","Social, Small and medium-sized enterprises","-0.1349","30.4962"
"28","USAID","Long Term Methods/Family Planning","This award for a five-year, long-term and permanent methods for family planning to Marie Stopes Uganda became effective May 21, 2010, to be completed May 20, 2015. The total estimated cost is $38.8 million. This is a cooperative agreement to improve access, especially at the community level and in rural areas, to affordable, quality family planning services and a wide range of contraceptive methods, including long-acting and permanent methods. This project is an essential building block in USAIDs efforts to help satisfy the high level of unmet demand for family planning in Uganda. Poor accessibility to contraceptive services physically, economically, and culturally is a key driver of unmet need for contraception in Uganda. The total fertility rate (TFR) in Uganda remains high at 6.7 children per woman and virtually unchanged since 1996, when TFR stood at 6.9 children per woman. This unmet need translates into Ugandan women having, on average, 1.6 more children than they would ideally want.","5/21/10","5/21/10","5/20/15","","Isingiro","Marie Stopes Uganda","518","Social, Small and medium-sized enterprises","-0.7455","30.758"
"28","USAID","Long Term Methods/Family Planning","This award for a five-year, long-term and permanent methods for family planning to Marie Stopes Uganda became effective May 21, 2010, to be completed May 20, 2015. The total estimated cost is $38.8 million. This is a cooperative agreement to improve access, especially at the community level and in rural areas, to affordable, quality family planning services and a wide range of contraceptive methods, including long-acting and permanent methods. This project is an essential building block in USAIDs efforts to help satisfy the high level of unmet demand for family planning in Uganda. Poor accessibility to contraceptive services physically, economically, and culturally is a key driver of unmet need for contraception in Uganda. The total fertility rate (TFR) in Uganda remains high at 6.7 children per woman and virtually unchanged since 1996, when TFR stood at 6.9 children per woman. This unmet need translates into Ugandan women having, on average, 1.6 more children than they would ideally want.","5/21/10","5/21/10","5/20/15","","Kabale","Marie Stopes Uganda","518","Social, Small and medium-sized enterprises","-1.25","29.99"
"28","USAID","Long Term Methods/Family Planning","This award for a five-year, long-term and permanent methods for family planning to Marie Stopes Uganda became effective May 21, 2010, to be completed May 20, 2015. The total estimated cost is $38.8 million. This is a cooperative agreement to improve access, especially at the community level and in rural areas, to affordable, quality family planning services and a wide range of contraceptive methods, including long-acting and permanent methods. This project is an essential building block in USAIDs efforts to help satisfy the high level of unmet demand for family planning in Uganda. Poor accessibility to contraceptive services physically, economically, and culturally is a key driver of unmet need for contraception in Uganda. The total fertility rate (TFR) in Uganda remains high at 6.7 children per woman and virtually unchanged since 1996, when TFR stood at 6.9 children per woman. This unmet need translates into Ugandan women having, on average, 1.6 more children than they would ideally want.","5/21/10","5/21/10","5/20/15","","Kamwenge","Marie Stopes Uganda","518","Social, Small and medium-sized enterprises","0.1861","30.4539"
"28","USAID","Long Term Methods/Family Planning","This award for a five-year, long-term and permanent methods for family planning to Marie Stopes Uganda became effective May 21, 2010, to be completed May 20, 2015. The total estimated cost is $38.8 million. This is a cooperative agreement to improve access, especially at the community level and in rural areas, to affordable, quality family planning services and a wide range of contraceptive methods, including long-acting and permanent methods. This project is an essential building block in USAIDs efforts to help satisfy the high level of unmet demand for family planning in Uganda. Poor accessibility to contraceptive services physically, economically, and culturally is a key driver of unmet need for contraception in Uganda. The total fertility rate (TFR) in Uganda remains high at 6.7 children per woman and virtually unchanged since 1996, when TFR stood at 6.9 children per woman. This unmet need translates into Ugandan women having, on average, 1.6 more children than they would ideally want.","5/21/10","5/21/10","5/20/15","","Kanungu","Marie Stopes Uganda","518","Social, Small and medium-sized enterprises","-0.8195","29.7426"
"28","USAID","Long Term Methods/Family Planning","This award for a five-year, long-term and permanent methods for family planning to Marie Stopes Uganda became effective May 21, 2010, to be completed May 20, 2015. The total estimated cost is $38.8 million. This is a cooperative agreement to improve access, especially at the community level and in rural areas, to affordable, quality family planning services and a wide range of contraceptive methods, including long-acting and permanent methods. This project is an essential building block in USAIDs efforts to help satisfy the high level of unmet demand for family planning in Uganda. Poor accessibility to contraceptive services physically, economically, and culturally is a key driver of unmet need for contraception in Uganda. The total fertility rate (TFR) in Uganda remains high at 6.7 children per woman and virtually unchanged since 1996, when TFR stood at 6.9 children per woman. This unmet need translates into Ugandan women having, on average, 1.6 more children than they would ideally want.","5/21/10","5/21/10","5/20/15","","Kasese","Marie Stopes Uganda","518","Social, Small and medium-sized enterprises","0.1833","30.0833"
"28","USAID","Long Term Methods/Family Planning","This award for a five-year, long-term and permanent methods for family planning to Marie Stopes Uganda became effective May 21, 2010, to be completed May 20, 2015. The total estimated cost is $38.8 million. This is a cooperative agreement to improve access, especially at the community level and in rural areas, to affordable, quality family planning services and a wide range of contraceptive methods, including long-acting and permanent methods. This project is an essential building block in USAIDs efforts to help satisfy the high level of unmet demand for family planning in Uganda. Poor accessibility to contraceptive services physically, economically, and culturally is a key driver of unmet need for contraception in Uganda. The total fertility rate (TFR) in Uganda remains high at 6.7 children per woman and virtually unchanged since 1996, when TFR stood at 6.9 children per woman. This unmet need translates into Ugandan women having, on average, 1.6 more children than they would ideally want.","5/21/10","5/21/10","5/20/15","","Kayunga","Marie Stopes Uganda","518","Social, Small and medium-sized enterprises","0.7014","32.9029"
"28","USAID","Long Term Methods/Family Planning","This award for a five-year, long-term and permanent methods for family planning to Marie Stopes Uganda became effective May 21, 2010, to be completed May 20, 2015. The total estimated cost is $38.8 million. This is a cooperative agreement to improve access, especially at the community level and in rural areas, to affordable, quality family planning services and a wide range of contraceptive methods, including long-acting and permanent methods. This project is an essential building block in USAIDs efforts to help satisfy the high level of unmet demand for family planning in Uganda. Poor accessibility to contraceptive services physically, economically, and culturally is a key driver of unmet need for contraception in Uganda. The total fertility rate (TFR) in Uganda remains high at 6.7 children per woman and virtually unchanged since 1996, when TFR stood at 6.9 children per woman. This unmet need translates into Ugandan women having, on average, 1.6 more children than they would ideally want.","5/21/10","5/21/10","5/20/15","","Kiruhura","Marie Stopes Uganda","518","Social, Small and medium-sized enterprises","-0.1964","30.8443"
"28","USAID","Long Term Methods/Family Planning","This award for a five-year, long-term and permanent methods for family planning to Marie Stopes Uganda became effective May 21, 2010, to be completed May 20, 2015. The total estimated cost is $38.8 million. This is a cooperative agreement to improve access, especially at the community level and in rural areas, to affordable, quality family planning services and a wide range of contraceptive methods, including long-acting and permanent methods. This project is an essential building block in USAIDs efforts to help satisfy the high level of unmet demand for family planning in Uganda. Poor accessibility to contraceptive services physically, economically, and culturally is a key driver of unmet need for contraception in Uganda. The total fertility rate (TFR) in Uganda remains high at 6.7 children per woman and virtually unchanged since 1996, when TFR stood at 6.9 children per woman. This unmet need translates into Ugandan women having, on average, 1.6 more children than they would ideally want.","5/21/10","5/21/10","5/20/15","","Kyenjojo","Marie Stopes Uganda","518","Social, Small and medium-sized enterprises","0.61","30.6442"
"28","USAID","Long Term Methods/Family Planning","This award for a five-year, long-term and permanent methods for family planning to Marie Stopes Uganda became effective May 21, 2010, to be completed May 20, 2015. The total estimated cost is $38.8 million. This is a cooperative agreement to improve access, especially at the community level and in rural areas, to affordable, quality family planning services and a wide range of contraceptive methods, including long-acting and permanent methods. This project is an essential building block in USAIDs efforts to help satisfy the high level of unmet demand for family planning in Uganda. Poor accessibility to contraceptive services physically, economically, and culturally is a key driver of unmet need for contraception in Uganda. The total fertility rate (TFR) in Uganda remains high at 6.7 children per woman and virtually unchanged since 1996, when TFR stood at 6.9 children per woman. This unmet need translates into Ugandan women having, on average, 1.6 more children than they would ideally want.","5/21/10","5/21/10","5/20/15","","Mayuge","Marie Stopes Uganda","518","Social, Small and medium-sized enterprises","0.2528","33.5505"
"28","USAID","Long Term Methods/Family Planning","This award for a five-year, long-term and permanent methods for family planning to Marie Stopes Uganda became effective May 21, 2010, to be completed May 20, 2015. The total estimated cost is $38.8 million. This is a cooperative agreement to improve access, especially at the community level and in rural areas, to affordable, quality family planning services and a wide range of contraceptive methods, including long-acting and permanent methods. This project is an essential building block in USAIDs efforts to help satisfy the high level of unmet demand for family planning in Uganda. Poor accessibility to contraceptive services physically, economically, and culturally is a key driver of unmet need for contraception in Uganda. The total fertility rate (TFR) in Uganda remains high at 6.7 children per woman and virtually unchanged since 1996, when TFR stood at 6.9 children per woman. This unmet need translates into Ugandan women having, on average, 1.6 more children than they would ideally want.","5/21/10","5/21/10","5/20/15","","Mpigi","Marie Stopes Uganda","518","Social, Small and medium-sized enterprises","0.2333","32.3333"
"28","USAID","Long Term Methods/Family Planning","This award for a five-year, long-term and permanent methods for family planning to Marie Stopes Uganda became effective May 21, 2010, to be completed May 20, 2015. The total estimated cost is $38.8 million. This is a cooperative agreement to improve access, especially at the community level and in rural areas, to affordable, quality family planning services and a wide range of contraceptive methods, including long-acting and permanent methods. This project is an essential building block in USAIDs efforts to help satisfy the high level of unmet demand for family planning in Uganda. Poor accessibility to contraceptive services physically, economically, and culturally is a key driver of unmet need for contraception in Uganda. The total fertility rate (TFR) in Uganda remains high at 6.7 children per woman and virtually unchanged since 1996, when TFR stood at 6.9 children per woman. This unmet need translates into Ugandan women having, on average, 1.6 more children than they would ideally want.","5/21/10","5/21/10","5/20/15","","Nakasongola","Marie Stopes Uganda","518","Social, Small and medium-sized enterprises","1.315","32.465"
"28","USAID","Long Term Methods/Family Planning","This award for a five-year, long-term and permanent methods for family planning to Marie Stopes Uganda became effective May 21, 2010, to be completed May 20, 2015. The total estimated cost is $38.8 million. This is a cooperative agreement to improve access, especially at the community level and in rural areas, to affordable, quality family planning services and a wide range of contraceptive methods, including long-acting and permanent methods. This project is an essential building block in USAIDs efforts to help satisfy the high level of unmet demand for family planning in Uganda. Poor accessibility to contraceptive services physically, economically, and culturally is a key driver of unmet need for contraception in Uganda. The total fertility rate (TFR) in Uganda remains high at 6.7 children per woman and virtually unchanged since 1996, when TFR stood at 6.9 children per woman. This unmet need translates into Ugandan women having, on average, 1.6 more children than they would ideally want.","5/21/10","5/21/10","5/20/15","","Ntungamo","Marie Stopes Uganda","518","Social, Small and medium-sized enterprises","-0.8819","30.2653"
"28","USAID","Long Term Methods/Family Planning","This award for a five-year, long-term and permanent methods for family planning to Marie Stopes Uganda became effective May 21, 2010, to be completed May 20, 2015. The total estimated cost is $38.8 million. This is a cooperative agreement to improve access, especially at the community level and in rural areas, to affordable, quality family planning services and a wide range of contraceptive methods, including long-acting and permanent methods. This project is an essential building block in USAIDs efforts to help satisfy the high level of unmet demand for family planning in Uganda. Poor accessibility to contraceptive services physically, economically, and culturally is a key driver of unmet need for contraception in Uganda. The total fertility rate (TFR) in Uganda remains high at 6.7 children per woman and virtually unchanged since 1996, when TFR stood at 6.9 children per woman. This unmet need translates into Ugandan women having, on average, 1.6 more children than they would ideally want.","5/21/10","5/21/10","5/20/15","","Rukungiri","Marie Stopes Uganda","518","Social, Small and medium-sized enterprises","-0.79","29.925"
"28","USAID","Long Term Methods/Family Planning","This award for a five-year, long-term and permanent methods for family planning to Marie Stopes Uganda became effective May 21, 2010, to be completed May 20, 2015. The total estimated cost is $38.8 million. This is a cooperative agreement to improve access, especially at the community level and in rural areas, to affordable, quality family planning services and a wide range of contraceptive methods, including long-acting and permanent methods. This project is an essential building block in USAIDs efforts to help satisfy the high level of unmet demand for family planning in Uganda. Poor accessibility to contraceptive services physically, economically, and culturally is a key driver of unmet need for contraception in Uganda. The total fertility rate (TFR) in Uganda remains high at 6.7 children per woman and virtually unchanged since 1996, when TFR stood at 6.9 children per woman. This unmet need translates into Ugandan women having, on average, 1.6 more children than they would ideally want.","5/21/10","5/21/10","5/20/15","","Sembabule","Marie Stopes Uganda","518","Social, Small and medium-sized enterprises","-0.08","31.46"
"29","USAID","Supporting Access to Justice, Fostering Peace and Equity (SAFE)","Supporting Access to Justice, Fostering Peace and Equity (SAFE) will strengthen peace building and conflict mitigation in Uganda through a two pronged approach.  First, it will strengthen systems of land administration; reinforce both formal and informal dispute resolution mechanisms, and create awareness of the laws and systems.  Secondly, SAFE will support local actors to prevent and transform emerging conflict into peaceful outcomes.  Working with community networks, faith based organizations (FBOs), local government structures, and CSOs where appropriate, SAFE will build indigenous capacity for conflict prevention and reconciliation in Uganda.","8/1/12","8/1/12","7/1/17","","Mbale","National Center for State Courts (NCSC)","518","Social, Small and medium-sized enterprises","1.0806","34.175"
"29","USAID","Supporting Access to Justice, Fostering Peace and Equity (SAFE)","Supporting Access to Justice, Fostering Peace and Equity (SAFE) will strengthen peace building and conflict mitigation in Uganda through a two pronged approach.  First, it will strengthen systems of land administration; reinforce both formal and informal dispute resolution mechanisms, and create awareness of the laws and systems.  Secondly, SAFE will support local actors to prevent and transform emerging conflict into peaceful outcomes.  Working with community networks, faith based organizations (FBOs), local government structures, and CSOs where appropriate, SAFE will build indigenous capacity for conflict prevention and reconciliation in Uganda.","8/1/12","8/1/12","7/1/17","","Mityana","National Center for State Courts (NCSC)","518","Social, Small and medium-sized enterprises","0.4059","32.0305"
"29","USAID","Supporting Access to Justice, Fostering Peace and Equity (SAFE)","Supporting Access to Justice, Fostering Peace and Equity (SAFE) will strengthen peace building and conflict mitigation in Uganda through a two pronged approach.  First, it will strengthen systems of land administration; reinforce both formal and informal dispute resolution mechanisms, and create awareness of the laws and systems.  Secondly, SAFE will support local actors to prevent and transform emerging conflict into peaceful outcomes.  Working with community networks, faith based organizations (FBOs), local government structures, and CSOs where appropriate, SAFE will build indigenous capacity for conflict prevention and reconciliation in Uganda.","8/1/12","8/1/12","7/1/17","","Mpigi","National Center for State Courts (NCSC)","518","Social, Small and medium-sized enterprises","0.2333","32.3333"
"30","USAID","Support to the Development of Strategic Agricultural Commodity Value-Chains","Activities under this project will be undertaken by aBi Trust to strengthen the productivity and competitiveness of the value-chains of three crops, namely: maize, beans and coffee, and the players therein.  The work will be based on a thorough assessment of the principal characteristics and needs of each of the selected value-chains.  It will address the principal weaknesses along the chains to help make Ugandan agricultural produce more competitive and better able to meet the standards of local, regional and international markets.  Gender issues will be mainstreamed into each of the interventions so that the productivity and competitiveness of each value-chain are further increased.  In this way, the potential of the value-chains to function in an integrated, efficient and effective manner will be enhanced and the impact on the livelihoods _ both incomes and food security _ of the beneficiaries will be increased.  Implementating mechanisms will involve grants being made to experienced agricultural commodity value-chain support agencies, NGOs, producer organizations, business development service providers and financial institutions.","11/28/11","11/28/11","11/27/16","","Bugiri","Royal Danish Embassy","518","Social, Small and medium-sized enterprises","0.5633","33.7519"
"30","USAID","Support to the Development of Strategic Agricultural Commodity Value-Chains","Activities under this project will be undertaken by aBi Trust to strengthen the productivity and competitiveness of the value-chains of three crops, namely: maize, beans and coffee, and the players therein.  The work will be based on a thorough assessment of the principal characteristics and needs of each of the selected value-chains.  It will address the principal weaknesses along the chains to help make Ugandan agricultural produce more competitive and better able to meet the standards of local, regional and international markets.  Gender issues will be mainstreamed into each of the interventions so that the productivity and competitiveness of each value-chain are further increased.  In this way, the potential of the value-chains to function in an integrated, efficient and effective manner will be enhanced and the impact on the livelihoods _ both incomes and food security _ of the beneficiaries will be increased.  Implementating mechanisms will involve grants being made to experienced agricultural commodity value-chain support agencies, NGOs, producer organizations, business development service providers and financial institutions.","11/28/11","11/28/11","11/27/16","","Bushenyi","Royal Danish Embassy","518","Social, Small and medium-sized enterprises","-0.5386","30.185"
"30","USAID","Support to the Development of Strategic Agricultural Commodity Value-Chains","Activities under this project will be undertaken by aBi Trust to strengthen the productivity and competitiveness of the value-chains of three crops, namely: maize, beans and coffee, and the players therein.  The work will be based on a thorough assessment of the principal characteristics and needs of each of the selected value-chains.  It will address the principal weaknesses along the chains to help make Ugandan agricultural produce more competitive and better able to meet the standards of local, regional and international markets.  Gender issues will be mainstreamed into each of the interventions so that the productivity and competitiveness of each value-chain are further increased.  In this way, the potential of the value-chains to function in an integrated, efficient and effective manner will be enhanced and the impact on the livelihoods _ both incomes and food security _ of the beneficiaries will be increased.  Implementating mechanisms will involve grants being made to experienced agricultural commodity value-chain support agencies, NGOs, producer organizations, business development service providers and financial institutions.","11/28/11","11/28/11","11/27/16","","Ibanda","Royal Danish Embassy","518","Social, Small and medium-sized enterprises","-0.1349","30.4962"
"30","USAID","Support to the Development of Strategic Agricultural Commodity Value-Chains","Activities under this project will be undertaken by aBi Trust to strengthen the productivity and competitiveness of the value-chains of three crops, namely: maize, beans and coffee, and the players therein.  The work will be based on a thorough assessment of the principal characteristics and needs of each of the selected value-chains.  It will address the principal weaknesses along the chains to help make Ugandan agricultural produce more competitive and better able to meet the standards of local, regional and international markets.  Gender issues will be mainstreamed into each of the interventions so that the productivity and competitiveness of each value-chain are further increased.  In this way, the potential of the value-chains to function in an integrated, efficient and effective manner will be enhanced and the impact on the livelihoods _ both incomes and food security _ of the beneficiaries will be increased.  Implementating mechanisms will involve grants being made to experienced agricultural commodity value-chain support agencies, NGOs, producer organizations, business development service providers and financial institutions.","11/28/11","11/28/11","11/27/16","","Iganga","Royal Danish Embassy","518","Social, Small and medium-sized enterprises","0.615","33.485"
"30","USAID","Support to the Development of Strategic Agricultural Commodity Value-Chains","Activities under this project will be undertaken by aBi Trust to strengthen the productivity and competitiveness of the value-chains of three crops, namely: maize, beans and coffee, and the players therein.  The work will be based on a thorough assessment of the principal characteristics and needs of each of the selected value-chains.  It will address the principal weaknesses along the chains to help make Ugandan agricultural produce more competitive and better able to meet the standards of local, regional and international markets.  Gender issues will be mainstreamed into each of the interventions so that the productivity and competitiveness of each value-chain are further increased.  In this way, the potential of the value-chains to function in an integrated, efficient and effective manner will be enhanced and the impact on the livelihoods _ both incomes and food security _ of the beneficiaries will be increased.  Implementating mechanisms will involve grants being made to experienced agricultural commodity value-chain support agencies, NGOs, producer organizations, business development service providers and financial institutions.","11/28/11","11/28/11","11/27/16","","Isingiro","Royal Danish Embassy","518","Social, Small and medium-sized enterprises","-0.7455","30.758"
"30","USAID","Support to the Development of Strategic Agricultural Commodity Value-Chains","Activities under this project will be undertaken by aBi Trust to strengthen the productivity and competitiveness of the value-chains of three crops, namely: maize, beans and coffee, and the players therein.  The work will be based on a thorough assessment of the principal characteristics and needs of each of the selected value-chains.  It will address the principal weaknesses along the chains to help make Ugandan agricultural produce more competitive and better able to meet the standards of local, regional and international markets.  Gender issues will be mainstreamed into each of the interventions so that the productivity and competitiveness of each value-chain are further increased.  In this way, the potential of the value-chains to function in an integrated, efficient and effective manner will be enhanced and the impact on the livelihoods _ both incomes and food security _ of the beneficiaries will be increased.  Implementating mechanisms will involve grants being made to experienced agricultural commodity value-chain support agencies, NGOs, producer organizations, business development service providers and financial institutions.","11/28/11","11/28/11","11/27/16","","Kamuli","Royal Danish Embassy","518","Social, Small and medium-sized enterprises","0.945","33.125"
"30","USAID","Support to the Development of Strategic Agricultural Commodity Value-Chains","Activities under this project will be undertaken by aBi Trust to strengthen the productivity and competitiveness of the value-chains of three crops, namely: maize, beans and coffee, and the players therein.  The work will be based on a thorough assessment of the principal characteristics and needs of each of the selected value-chains.  It will address the principal weaknesses along the chains to help make Ugandan agricultural produce more competitive and better able to meet the standards of local, regional and international markets.  Gender issues will be mainstreamed into each of the interventions so that the productivity and competitiveness of each value-chain are further increased.  In this way, the potential of the value-chains to function in an integrated, efficient and effective manner will be enhanced and the impact on the livelihoods _ both incomes and food security _ of the beneficiaries will be increased.  Implementating mechanisms will involve grants being made to experienced agricultural commodity value-chain support agencies, NGOs, producer organizations, business development service providers and financial institutions.","11/28/11","11/28/11","11/27/16","","Kamwenge","Royal Danish Embassy","518","Social, Small and medium-sized enterprises","0.1861","30.4539"
"30","USAID","Support to the Development of Strategic Agricultural Commodity Value-Chains","Activities under this project will be undertaken by aBi Trust to strengthen the productivity and competitiveness of the value-chains of three crops, namely: maize, beans and coffee, and the players therein.  The work will be based on a thorough assessment of the principal characteristics and needs of each of the selected value-chains.  It will address the principal weaknesses along the chains to help make Ugandan agricultural produce more competitive and better able to meet the standards of local, regional and international markets.  Gender issues will be mainstreamed into each of the interventions so that the productivity and competitiveness of each value-chain are further increased.  In this way, the potential of the value-chains to function in an integrated, efficient and effective manner will be enhanced and the impact on the livelihoods _ both incomes and food security _ of the beneficiaries will be increased.  Implementating mechanisms will involve grants being made to experienced agricultural commodity value-chain support agencies, NGOs, producer organizations, business development service providers and financial institutions.","11/28/11","11/28/11","11/27/16","","Kapchorwa","Royal Danish Embassy","518","Social, Small and medium-sized enterprises","1.4","34.45"
"30","USAID","Support to the Development of Strategic Agricultural Commodity Value-Chains","Activities under this project will be undertaken by aBi Trust to strengthen the productivity and competitiveness of the value-chains of three crops, namely: maize, beans and coffee, and the players therein.  The work will be based on a thorough assessment of the principal characteristics and needs of each of the selected value-chains.  It will address the principal weaknesses along the chains to help make Ugandan agricultural produce more competitive and better able to meet the standards of local, regional and international markets.  Gender issues will be mainstreamed into each of the interventions so that the productivity and competitiveness of each value-chain are further increased.  In this way, the potential of the value-chains to function in an integrated, efficient and effective manner will be enhanced and the impact on the livelihoods _ both incomes and food security _ of the beneficiaries will be increased.  Implementating mechanisms will involve grants being made to experienced agricultural commodity value-chain support agencies, NGOs, producer organizations, business development service providers and financial institutions.","11/28/11","11/28/11","11/27/16","","Kasese","Royal Danish Embassy","518","Social, Small and medium-sized enterprises","0.1833","30.0833"
"30","USAID","Support to the Development of Strategic Agricultural Commodity Value-Chains","Activities under this project will be undertaken by aBi Trust to strengthen the productivity and competitiveness of the value-chains of three crops, namely: maize, beans and coffee, and the players therein.  The work will be based on a thorough assessment of the principal characteristics and needs of each of the selected value-chains.  It will address the principal weaknesses along the chains to help make Ugandan agricultural produce more competitive and better able to meet the standards of local, regional and international markets.  Gender issues will be mainstreamed into each of the interventions so that the productivity and competitiveness of each value-chain are further increased.  In this way, the potential of the value-chains to function in an integrated, efficient and effective manner will be enhanced and the impact on the livelihoods _ both incomes and food security _ of the beneficiaries will be increased.  Implementating mechanisms will involve grants being made to experienced agricultural commodity value-chain support agencies, NGOs, producer organizations, business development service providers and financial institutions.","11/28/11","11/28/11","11/27/16","","Luwero","Royal Danish Embassy","518","Social, Small and medium-sized enterprises","0.8331","32.4994"
"30","USAID","Support to the Development of Strategic Agricultural Commodity Value-Chains","Activities under this project will be undertaken by aBi Trust to strengthen the productivity and competitiveness of the value-chains of three crops, namely: maize, beans and coffee, and the players therein.  The work will be based on a thorough assessment of the principal characteristics and needs of each of the selected value-chains.  It will address the principal weaknesses along the chains to help make Ugandan agricultural produce more competitive and better able to meet the standards of local, regional and international markets.  Gender issues will be mainstreamed into each of the interventions so that the productivity and competitiveness of each value-chain are further increased.  In this way, the potential of the value-chains to function in an integrated, efficient and effective manner will be enhanced and the impact on the livelihoods _ both incomes and food security _ of the beneficiaries will be increased.  Implementating mechanisms will involve grants being made to experienced agricultural commodity value-chain support agencies, NGOs, producer organizations, business development service providers and financial institutions.","11/28/11","11/28/11","11/27/16","","Mayuge","Royal Danish Embassy","518","Social, Small and medium-sized enterprises","0.2528","33.5505"
"30","USAID","Support to the Development of Strategic Agricultural Commodity Value-Chains","Activities under this project will be undertaken by aBi Trust to strengthen the productivity and competitiveness of the value-chains of three crops, namely: maize, beans and coffee, and the players therein.  The work will be based on a thorough assessment of the principal characteristics and needs of each of the selected value-chains.  It will address the principal weaknesses along the chains to help make Ugandan agricultural produce more competitive and better able to meet the standards of local, regional and international markets.  Gender issues will be mainstreamed into each of the interventions so that the productivity and competitiveness of each value-chain are further increased.  In this way, the potential of the value-chains to function in an integrated, efficient and effective manner will be enhanced and the impact on the livelihoods _ both incomes and food security _ of the beneficiaries will be increased.  Implementating mechanisms will involve grants being made to experienced agricultural commodity value-chain support agencies, NGOs, producer organizations, business development service providers and financial institutions.","11/28/11","11/28/11","11/27/16","","Mbale","Royal Danish Embassy","518","Social, Small and medium-sized enterprises","1.0806","34.175"
"30","USAID","Support to the Development of Strategic Agricultural Commodity Value-Chains","Activities under this project will be undertaken by aBi Trust to strengthen the productivity and competitiveness of the value-chains of three crops, namely: maize, beans and coffee, and the players therein.  The work will be based on a thorough assessment of the principal characteristics and needs of each of the selected value-chains.  It will address the principal weaknesses along the chains to help make Ugandan agricultural produce more competitive and better able to meet the standards of local, regional and international markets.  Gender issues will be mainstreamed into each of the interventions so that the productivity and competitiveness of each value-chain are further increased.  In this way, the potential of the value-chains to function in an integrated, efficient and effective manner will be enhanced and the impact on the livelihoods _ both incomes and food security _ of the beneficiaries will be increased.  Implementating mechanisms will involve grants being made to experienced agricultural commodity value-chain support agencies, NGOs, producer organizations, business development service providers and financial institutions.","11/28/11","11/28/11","11/27/16","","Sironko","Royal Danish Embassy","518","Social, Small and medium-sized enterprises","1.2333","34.25"
"31","USAID","Community Based HIV/AIDS Prevention, Care and Support- RHU","This is a five-year, $5 million community based HIV/AIDS prevention, care and support project awarded to Reproductive Health Uganda (RHU) in August 2009. The activity provides HIV/AIDS prevention, care and support services including medical care; treatment of opportunistic infections (OI) and sexually transmitted infections (STI); laboratory support for diagnosis of HIV, OI, STI and Tuberculosis; ongoing counseling for HIV positive patients and family members; pain management; and nutrition assessment, counseling and linkages.  The activity will support expansion of epidemiologically appropriate HIV prevention interventions across different risk groups. It will support intensified prevention messages to clients, families, and communities to achieve behavioral change targeting reduction of concurrent multiple partnerships and other risky behaviors. This activity will also expand access and utilization of key components of orphans and other vulnerable children (OVC) services to the most vulnerable OVC households.","8/24/09","8/24/09","8/23/14","","Kabale","Reproductive Health Uganda (RHU)","518","Development","-1.25","29.99"
