"PROJECT_ID","PARTNER","PROJ_NAME","PROJ_DESC","START_PLAN","START_ACTU","END_PLANNE","END_ACTUAL","DISTRICTS","IMPLEMENTE","STATUS","SECTOR","LAT","LONG"
"58","USAID","Long Term Methods/Family Planning","This award for a five-year, long-term and permanent methods for family planning to Marie Stopes Uganda became effective May 21, 2010, to be completed May 20, 2015. The total estimated cost is $38.8 million. This is a cooperative agreement to improve access, especially at the community level and in rural areas, to affordable, quality family planning services and a wide range of contraceptive methods, including long-acting and permanent methods. This project is an essential building block in USAIDs efforts to help satisfy the high level of unmet demand for family planning in Uganda. Poor accessibility to contraceptive services physically, economically, and culturally is a key driver of unmet need for contraception in Uganda. The total fertility rate (TFR) in Uganda remains high at 6.7 children per woman and virtually unchanged since 1996, when TFR stood at 6.9 children per woman. This unmet need translates into Ugandan women having, on average, 1.6 more children than they would ideally want.","27/01/2012","27/01/2012","27/07/2012","27/07/2012","Kabale","Marie Stopes Uganda","Implementation","Social, Small and medium-sized enterprises","-1.2","29.8991"
"58","USAID","Long Term Methods/Family Planning","This award for a five-year, long-term and permanent methods for family planning to Marie Stopes Uganda became effective May 21, 2010, to be completed May 20, 2015. The total estimated cost is $38.8 million. This is a cooperative agreement to improve access, especially at the community level and in rural areas, to affordable, quality family planning services and a wide range of contraceptive methods, including long-acting and permanent methods. This project is an essential building block in USAIDs efforts to help satisfy the high level of unmet demand for family planning in Uganda. Poor accessibility to contraceptive services physically, economically, and culturally is a key driver of unmet need for contraception in Uganda. The total fertility rate (TFR) in Uganda remains high at 6.7 children per woman and virtually unchanged since 1996, when TFR stood at 6.9 children per woman. This unmet need translates into Ugandan women having, on average, 1.6 more children than they would ideally want.","28/01/2013","28/01/2013","28/07/2013","28/07/2013","Mpigi","Marie Stopes Uganda","Implementation","Social, Small and medium-sized enterprises","0.2113","32.2993"
"58","USAID","Long Term Methods/Family Planning","This award for a five-year, long-term and permanent methods for family planning to Marie Stopes Uganda became effective May 21, 2010, to be completed May 20, 2015. The total estimated cost is $38.8 million. This is a cooperative agreement to improve access, especially at the community level and in rural areas, to affordable, quality family planning services and a wide range of contraceptive methods, including long-acting and permanent methods. This project is an essential building block in USAIDs efforts to help satisfy the high level of unmet demand for family planning in Uganda. Poor accessibility to contraceptive services physically, economically, and culturally is a key driver of unmet need for contraception in Uganda. The total fertility rate (TFR) in Uganda remains high at 6.7 children per woman and virtually unchanged since 1996, when TFR stood at 6.9 children per woman. This unmet need translates into Ugandan women having, on average, 1.6 more children than they would ideally want.","25/01/2011","25/01/2011","25/07/2011","25/07/2011","Kyenjojo","Marie Stopes Uganda","Implementation","Social, Small and medium-sized enterprises","0.6639","30.6422"
"58","USAID","Long Term Methods/Family Planning","This award for a five-year, long-term and permanent methods for family planning to Marie Stopes Uganda became effective May 21, 2010, to be completed May 20, 2015. The total estimated cost is $38.8 million. This is a cooperative agreement to improve access, especially at the community level and in rural areas, to affordable, quality family planning services and a wide range of contraceptive methods, including long-acting and permanent methods. This project is an essential building block in USAIDs efforts to help satisfy the high level of unmet demand for family planning in Uganda. Poor accessibility to contraceptive services physically, economically, and culturally is a key driver of unmet need for contraception in Uganda. The total fertility rate (TFR) in Uganda remains high at 6.7 children per woman and virtually unchanged since 1996, when TFR stood at 6.9 children per woman. This unmet need translates into Ugandan women having, on average, 1.6 more children than they would ideally want.","23/01/2010","23/01/2010","23/07/2010","23/07/2010","Kiruhura","Marie Stopes Uganda","Implementation","Social, Small and medium-sized enterprises","-0.0975","30.8533"
"58","USAID","Long Term Methods/Family Planning","This award for a five-year, long-term and permanent methods for family planning to Marie Stopes Uganda became effective May 21, 2010, to be completed May 20, 2015. The total estimated cost is $38.8 million. This is a cooperative agreement to improve access, especially at the community level and in rural areas, to affordable, quality family planning services and a wide range of contraceptive methods, including long-acting and permanent methods. This project is an essential building block in USAIDs efforts to help satisfy the high level of unmet demand for family planning in Uganda. Poor accessibility to contraceptive services physically, economically, and culturally is a key driver of unmet need for contraception in Uganda. The total fertility rate (TFR) in Uganda remains high at 6.7 children per woman and virtually unchanged since 1996, when TFR stood at 6.9 children per woman. This unmet need translates into Ugandan women having, on average, 1.6 more children than they would ideally want.","21/01/2009","21/01/2009","21/07/2009","21/07/2009","Rukungiri","Marie Stopes Uganda","Implementation","Social, Small and medium-sized enterprises","-0.826","29.876"
"59","USAID","Supporting Access to Justice, Fostering Peace and Equity (SAFE)","Supporting Access to Justice, Fostering Peace and Equity (SAFE) will strengthen peace building and conflict mitigation in Uganda through a two pronged approach.  First, it will strengthen systems of land administration; reinforce both formal and informal dispute resolution mechanisms, and create awareness of the laws and systems.  Secondly, SAFE will support local actors to prevent and transform emerging conflict into peaceful outcomes.  Working with community networks, faith based organizations (FBOs), local government structures, and CSOs where appropriate, SAFE will build indigenous capacity for conflict prevention and reconciliation in Uganda.","28/01/2013","28/01/2013","28/07/2013","28/07/2013","Mpigi","National Center for State Courts (NCSC)","Implementation","Social, Small and medium-sized enterprises","0.1774","32.4322"
"59","USAID","Supporting Access to Justice, Fostering Peace and Equity (SAFE)","Supporting Access to Justice, Fostering Peace and Equity (SAFE) will strengthen peace building and conflict mitigation in Uganda through a two pronged approach.  First, it will strengthen systems of land administration; reinforce both formal and informal dispute resolution mechanisms, and create awareness of the laws and systems.  Secondly, SAFE will support local actors to prevent and transform emerging conflict into peaceful outcomes.  Working with community networks, faith based organizations (FBOs), local government structures, and CSOs where appropriate, SAFE will build indigenous capacity for conflict prevention and reconciliation in Uganda.","25/01/2011","25/01/2011","25/07/2011","25/07/2011","Mbale","National Center for State Courts (NCSC)","Implementation","Social, Small and medium-sized enterprises","1.1805","33.9281"
"59","USAID","Supporting Access to Justice, Fostering Peace and Equity (SAFE)","Supporting Access to Justice, Fostering Peace and Equity (SAFE) will strengthen peace building and conflict mitigation in Uganda through a two pronged approach.  First, it will strengthen systems of land administration; reinforce both formal and informal dispute resolution mechanisms, and create awareness of the laws and systems.  Secondly, SAFE will support local actors to prevent and transform emerging conflict into peaceful outcomes.  Working with community networks, faith based organizations (FBOs), local government structures, and CSOs where appropriate, SAFE will build indigenous capacity for conflict prevention and reconciliation in Uganda.","27/01/2012","27/01/2012","27/07/2012","27/07/2012","Mityana","National Center for State Courts (NCSC)","Implementation","Social, Small and medium-sized enterprises","0.351","32.0195"
"60","USAID","Support to the Development of Strategic Agricultural Commodity Value-Chains","Activities under this project will be undertaken by aBi Trust to strengthen the productivity and competitiveness of the value-chains of three crops, namely: maize, beans and coffee, and the players therein.  The work will be based on a thorough assessment of the principal characteristics and needs of each of the selected value-chains.  It will address the principal weaknesses along the chains to help make Ugandan agricultural produce more competitive and better able to meet the standards of local, regional and international markets.  Gender issues will be mainstreamed into each of the interventions so that the productivity and competitiveness of each value-chain are further increased.  In this way, the potential of the value-chains to function in an integrated, efficient and effective manner will be enhanced and the impact on the livelihoods _ both incomes and food security _ of the beneficiaries will be increased.  Implementating mechanisms will involve grants being made to experienced agricultural commodity value-chain support agencies, NGOs, producer organizations, business development service providers and financial institutions.","20/01/2008","20/01/2008","20/07/2008","20/07/2008","Kasese","Royal Danish Embassy","Implementation","Social, Small and medium-sized enterprises","0.2223","30.1372"
"60","USAID","Support to the Development of Strategic Agricultural Commodity Value-Chains","Activities under this project will be undertaken by aBi Trust to strengthen the productivity and competitiveness of the value-chains of three crops, namely: maize, beans and coffee, and the players therein.  The work will be based on a thorough assessment of the principal characteristics and needs of each of the selected value-chains.  It will address the principal weaknesses along the chains to help make Ugandan agricultural produce more competitive and better able to meet the standards of local, regional and international markets.  Gender issues will be mainstreamed into each of the interventions so that the productivity and competitiveness of each value-chain are further increased.  In this way, the potential of the value-chains to function in an integrated, efficient and effective manner will be enhanced and the impact on the livelihoods _ both incomes and food security _ of the beneficiaries will be increased.  Implementating mechanisms will involve grants being made to experienced agricultural commodity value-chain support agencies, NGOs, producer organizations, business development service providers and financial institutions.","27/01/2012","27/01/2012","27/07/2012","27/07/2012","Sironko","Royal Danish Embassy","Implementation","Social, Small and medium-sized enterprises","1.2792","33.9291"
"60","USAID","Support to the Development of Strategic Agricultural Commodity Value-Chains","Activities under this project will be undertaken by aBi Trust to strengthen the productivity and competitiveness of the value-chains of three crops, namely: maize, beans and coffee, and the players therein.  The work will be based on a thorough assessment of the principal characteristics and needs of each of the selected value-chains.  It will address the principal weaknesses along the chains to help make Ugandan agricultural produce more competitive and better able to meet the standards of local, regional and international markets.  Gender issues will be mainstreamed into each of the interventions so that the productivity and competitiveness of each value-chain are further increased.  In this way, the potential of the value-chains to function in an integrated, efficient and effective manner will be enhanced and the impact on the livelihoods _ both incomes and food security _ of the beneficiaries will be increased.  Implementating mechanisms will involve grants being made to experienced agricultural commodity value-chain support agencies, NGOs, producer organizations, business development service providers and financial institutions.","21/01/2009","21/01/2009","21/07/2009","21/07/2009","Luwero","Royal Danish Embassy","Implementation","Social, Small and medium-sized enterprises","0.925","32.5204"
"60","USAID","Support to the Development of Strategic Agricultural Commodity Value-Chains","Activities under this project will be undertaken by aBi Trust to strengthen the productivity and competitiveness of the value-chains of three crops, namely: maize, beans and coffee, and the players therein.  The work will be based on a thorough assessment of the principal characteristics and needs of each of the selected value-chains.  It will address the principal weaknesses along the chains to help make Ugandan agricultural produce more competitive and better able to meet the standards of local, regional and international markets.  Gender issues will be mainstreamed into each of the interventions so that the productivity and competitiveness of each value-chain are further increased.  In this way, the potential of the value-chains to function in an integrated, efficient and effective manner will be enhanced and the impact on the livelihoods _ both incomes and food security _ of the beneficiaries will be increased.  Implementating mechanisms will involve grants being made to experienced agricultural commodity value-chain support agencies, NGOs, producer organizations, business development service providers and financial institutions.","25/01/2011","25/01/2011","25/07/2011","25/07/2011","Mbale","Royal Danish Embassy","Implementation","Social, Small and medium-sized enterprises","1.0187","33.9241"
"60","USAID","Support to the Development of Strategic Agricultural Commodity Value-Chains","Activities under this project will be undertaken by aBi Trust to strengthen the productivity and competitiveness of the value-chains of three crops, namely: maize, beans and coffee, and the players therein.  The work will be based on a thorough assessment of the principal characteristics and needs of each of the selected value-chains.  It will address the principal weaknesses along the chains to help make Ugandan agricultural produce more competitive and better able to meet the standards of local, regional and international markets.  Gender issues will be mainstreamed into each of the interventions so that the productivity and competitiveness of each value-chain are further increased.  In this way, the potential of the value-chains to function in an integrated, efficient and effective manner will be enhanced and the impact on the livelihoods _ both incomes and food security _ of the beneficiaries will be increased.  Implementating mechanisms will involve grants being made to experienced agricultural commodity value-chain support agencies, NGOs, producer organizations, business development service providers and financial institutions.","20/01/2008","20/01/2008","20/07/2008","20/07/2008","Bushenyi","Royal Danish Embassy","Implementation","Social, Small and medium-sized enterprises","-0.5616","30.0891"
"60","USAID","Support to the Development of Strategic Agricultural Commodity Value-Chains","Activities under this project will be undertaken by aBi Trust to strengthen the productivity and competitiveness of the value-chains of three crops, namely: maize, beans and coffee, and the players therein.  The work will be based on a thorough assessment of the principal characteristics and needs of each of the selected value-chains.  It will address the principal weaknesses along the chains to help make Ugandan agricultural produce more competitive and better able to meet the standards of local, regional and international markets.  Gender issues will be mainstreamed into each of the interventions so that the productivity and competitiveness of each value-chain are further increased.  In this way, the potential of the value-chains to function in an integrated, efficient and effective manner will be enhanced and the impact on the livelihoods _ both incomes and food security _ of the beneficiaries will be increased.  Implementating mechanisms will involve grants being made to experienced agricultural commodity value-chain support agencies, NGOs, producer organizations, business development service providers and financial institutions.","28/01/2013","28/01/2013","28/07/2013","28/07/2013","Kapchorwa","Royal Danish Embassy","Implementation","Social, Small and medium-sized enterprises","1.3291","33.9101"
"60","USAID","Support to the Development of Strategic Agricultural Commodity Value-Chains","Activities under this project will be undertaken by aBi Trust to strengthen the productivity and competitiveness of the value-chains of three crops, namely: maize, beans and coffee, and the players therein.  The work will be based on a thorough assessment of the principal characteristics and needs of each of the selected value-chains.  It will address the principal weaknesses along the chains to help make Ugandan agricultural produce more competitive and better able to meet the standards of local, regional and international markets.  Gender issues will be mainstreamed into each of the interventions so that the productivity and competitiveness of each value-chain are further increased.  In this way, the potential of the value-chains to function in an integrated, efficient and effective manner will be enhanced and the impact on the livelihoods _ both incomes and food security _ of the beneficiaries will be increased.  Implementating mechanisms will involve grants being made to experienced agricultural commodity value-chain support agencies, NGOs, producer organizations, business development service providers and financial institutions.","23/01/2010","23/01/2010","23/07/2010","23/07/2010","Iganga","Royal Danish Embassy","Implementation","Social, Small and medium-sized enterprises","0.5531","33.4211"
"60","USAID","Support to the Development of Strategic Agricultural Commodity Value-Chains","Activities under this project will be undertaken by aBi Trust to strengthen the productivity and competitiveness of the value-chains of three crops, namely: maize, beans and coffee, and the players therein.  The work will be based on a thorough assessment of the principal characteristics and needs of each of the selected value-chains.  It will address the principal weaknesses along the chains to help make Ugandan agricultural produce more competitive and better able to meet the standards of local, regional and international markets.  Gender issues will be mainstreamed into each of the interventions so that the productivity and competitiveness of each value-chain are further increased.  In this way, the potential of the value-chains to function in an integrated, efficient and effective manner will be enhanced and the impact on the livelihoods _ both incomes and food security _ of the beneficiaries will be increased.  Implementating mechanisms will involve grants being made to experienced agricultural commodity value-chain support agencies, NGOs, producer organizations, business development service providers and financial institutions.","28/01/2013","28/01/2013","28/07/2013","28/07/2013","Bugiri","Royal Danish Embassy","Implementation","Social, Small and medium-sized enterprises","0.5483","33.7079"
"60","USAID","Support to the Development of Strategic Agricultural Commodity Value-Chains","Activities under this project will be undertaken by aBi Trust to strengthen the productivity and competitiveness of the value-chains of three crops, namely: maize, beans and coffee, and the players therein.  The work will be based on a thorough assessment of the principal characteristics and needs of each of the selected value-chains.  It will address the principal weaknesses along the chains to help make Ugandan agricultural produce more competitive and better able to meet the standards of local, regional and international markets.  Gender issues will be mainstreamed into each of the interventions so that the productivity and competitiveness of each value-chain are further increased.  In this way, the potential of the value-chains to function in an integrated, efficient and effective manner will be enhanced and the impact on the livelihoods _ both incomes and food security _ of the beneficiaries will be increased.  Implementating mechanisms will involve grants being made to experienced agricultural commodity value-chain support agencies, NGOs, producer organizations, business development service providers and financial institutions.","21/01/2009","21/01/2009","21/07/2009","21/07/2009","Ibanda","Royal Danish Embassy","Implementation","Social, Small and medium-sized enterprises","-0.2138","30.5252"
"60","USAID","Support to the Development of Strategic Agricultural Commodity Value-Chains","Activities under this project will be undertaken by aBi Trust to strengthen the productivity and competitiveness of the value-chains of three crops, namely: maize, beans and coffee, and the players therein.  The work will be based on a thorough assessment of the principal characteristics and needs of each of the selected value-chains.  It will address the principal weaknesses along the chains to help make Ugandan agricultural produce more competitive and better able to meet the standards of local, regional and international markets.  Gender issues will be mainstreamed into each of the interventions so that the productivity and competitiveness of each value-chain are further increased.  In this way, the potential of the value-chains to function in an integrated, efficient and effective manner will be enhanced and the impact on the livelihoods _ both incomes and food security _ of the beneficiaries will be increased.  Implementating mechanisms will involve grants being made to experienced agricultural commodity value-chain support agencies, NGOs, producer organizations, business development service providers and financial institutions.","27/01/2012","27/01/2012","27/07/2012","27/07/2012","Kamuli","Royal Danish Embassy","Implementation","Social, Small and medium-sized enterprises","0.903","33.077"
"60","USAID","Support to the Development of Strategic Agricultural Commodity Value-Chains","Activities under this project will be undertaken by aBi Trust to strengthen the productivity and competitiveness of the value-chains of three crops, namely: maize, beans and coffee, and the players therein.  The work will be based on a thorough assessment of the principal characteristics and needs of each of the selected value-chains.  It will address the principal weaknesses along the chains to help make Ugandan agricultural produce more competitive and better able to meet the standards of local, regional and international markets.  Gender issues will be mainstreamed into each of the interventions so that the productivity and competitiveness of each value-chain are further increased.  In this way, the potential of the value-chains to function in an integrated, efficient and effective manner will be enhanced and the impact on the livelihoods _ both incomes and food security _ of the beneficiaries will be increased.  Implementating mechanisms will involve grants being made to experienced agricultural commodity value-chain support agencies, NGOs, producer organizations, business development service providers and financial institutions.","25/01/2011","25/01/2011","25/07/2011","25/07/2011","Isingiro","Royal Danish Embassy","Implementation","Social, Small and medium-sized enterprises","-0.7395","30.728"
"60","USAID","Support to the Development of Strategic Agricultural Commodity Value-Chains","Activities under this project will be undertaken by aBi Trust to strengthen the productivity and competitiveness of the value-chains of three crops, namely: maize, beans and coffee, and the players therein.  The work will be based on a thorough assessment of the principal characteristics and needs of each of the selected value-chains.  It will address the principal weaknesses along the chains to help make Ugandan agricultural produce more competitive and better able to meet the standards of local, regional and international markets.  Gender issues will be mainstreamed into each of the interventions so that the productivity and competitiveness of each value-chain are further increased.  In this way, the potential of the value-chains to function in an integrated, efficient and effective manner will be enhanced and the impact on the livelihoods _ both incomes and food security _ of the beneficiaries will be increased.  Implementating mechanisms will involve grants being made to experienced agricultural commodity value-chain support agencies, NGOs, producer organizations, business development service providers and financial institutions.","28/01/2013","28/01/2013","28/07/2013","28/07/2013","Kamwenge","Royal Danish Embassy","Implementation","Social, Small and medium-sized enterprises","0.1252","30.4699"
"60","USAID","Support to the Development of Strategic Agricultural Commodity Value-Chains","Activities under this project will be undertaken by aBi Trust to strengthen the productivity and competitiveness of the value-chains of three crops, namely: maize, beans and coffee, and the players therein.  The work will be based on a thorough assessment of the principal characteristics and needs of each of the selected value-chains.  It will address the principal weaknesses along the chains to help make Ugandan agricultural produce more competitive and better able to meet the standards of local, regional and international markets.  Gender issues will be mainstreamed into each of the interventions so that the productivity and competitiveness of each value-chain are further increased.  In this way, the potential of the value-chains to function in an integrated, efficient and effective manner will be enhanced and the impact on the livelihoods _ both incomes and food security _ of the beneficiaries will be increased.  Implementating mechanisms will involve grants being made to experienced agricultural commodity value-chain support agencies, NGOs, producer organizations, business development service providers and financial institutions.","23/01/2010","23/01/2010","23/07/2010","23/07/2010","Mayuge","Royal Danish Embassy","Implementation","Social, Small and medium-sized enterprises","0.2168","33.5385"
"61","USAID","Community Based HIV/AIDS Prevention, Care and Support- RHU","This is a five-year, $5 million community based HIV/AIDS prevention, care and support project awarded to Reproductive Health Uganda (RHU) in August 2009. The activity provides HIV/AIDS prevention, care and support services including medical care; treatment of opportunistic infections (OI) and sexually transmitted infections (STI); laboratory support for diagnosis of HIV, OI, STI and Tuberculosis; ongoing counseling for HIV positive patients and family members; pain management; and nutrition assessment, counseling and linkages.  The activity will support expansion of epidemiologically appropriate HIV prevention interventions across different risk groups. It will support intensified prevention messages to clients, families, and communities to achieve behavioral change targeting reduction of concurrent multiple partnerships and other risky behaviors. This activity will also expand access and utilization of key components of orphans and other vulnerable children (OVC) services to the most vulnerable OVC households.","28/01/2013","28/01/2013","28/07/2013","28/07/2013","Kabale","Reproductive Health Uganda (RHU)","Implementation","Development","-1.2","29.972"
"61","USAID","Community Based HIV/AIDS Prevention, Care and Support- RHU","This is a five-year, $5 million community based HIV/AIDS prevention, care and support project awarded to Reproductive Health Uganda (RHU) in August 2009. The activity provides HIV/AIDS prevention, care and support services including medical care; treatment of opportunistic infections (OI) and sexually transmitted infections (STI); laboratory support for diagnosis of HIV, OI, STI and Tuberculosis; ongoing counseling for HIV positive patients and family members; pain management; and nutrition assessment, counseling and linkages.  The activity will support expansion of epidemiologically appropriate HIV prevention interventions across different risk groups. It will support intensified prevention messages to clients, families, and communities to achieve behavioral change targeting reduction of concurrent multiple partnerships and other risky behaviors. This activity will also expand access and utilization of key components of orphans and other vulnerable children (OVC) services to the most vulnerable OVC households.","28/01/2013","28/01/2013","28/07/2013","28/07/2013","Kanungu","Reproductive Health Uganda (RHU)","Implementation","Development","-0.8315","29.7846"
"62","USAID","Envision","Envision is a five-year, $240 million integrated project in 10 countries, implemented by RTI to control and eliminate the five neglected tropical diseases (NTDs) which may be treated through preventive chemotherapy: lymphatic filariasis (elephantiasis), onchocerciasis (river blindness), schistosomiasis (snail fever), trachoma, and three soil-transmitted helminths (hookworm, ringworm and whipworm).  All of these diseases are endemic in Uganda. The approximate annual budget for Uganda is $1.5M. Most of the drugs are donated through pharmaceutical donation programs. Nearly 30 million people are at risk of one or more of these NTDs in Uganda, which can cause sickness and severe disability. Although diseases may overlap in some areas, they are not uniformly co-endemic within districts, resulting in a complex map of NTD prevalence. Building on the existing experience of NTD control in Uganda, USAID support for integrated NTD Control began in 2007 and is largely responsible for the treatment of over 14 million people annually. Working closely with the Ministry of Health and other partners to provide integrated mass drug administration (MDA) for NTD control, RTI provides assistance for advocacy, capacity building, community mobilization, training, and health education. MDAs are included as part of the National Child Health Days, a school-based approach that mitigates redundant health program costs, combines distribution schedules, and facilitates improved access to healthcare for children. Through Envision, USAID will further the development of evidence-based policies and standards globally.","25/01/2011","10/1/11","25/07/2011","10/7/11","Busia","Research Triangle Institute (RTI)","Implementation","Development","0.5096","33.9341"
"62","USAID","Envision","Envision is a five-year, $240 million integrated project in 10 countries, implemented by RTI to control and eliminate the five neglected tropical diseases (NTDs) which may be treated through preventive chemotherapy: lymphatic filariasis (elephantiasis), onchocerciasis (river blindness), schistosomiasis (snail fever), trachoma, and three soil-transmitted helminths (hookworm, ringworm and whipworm).  All of these diseases are endemic in Uganda. The approximate annual budget for Uganda is $1.5M. Most of the drugs are donated through pharmaceutical donation programs. Nearly 30 million people are at risk of one or more of these NTDs in Uganda, which can cause sickness and severe disability. Although diseases may overlap in some areas, they are not uniformly co-endemic within districts, resulting in a complex map of NTD prevalence. Building on the existing experience of NTD control in Uganda, USAID support for integrated NTD Control began in 2007 and is largely responsible for the treatment of over 14 million people annually. Working closely with the Ministry of Health and other partners to provide integrated mass drug administration (MDA) for NTD control, RTI provides assistance for advocacy, capacity building, community mobilization, training, and health education. MDAs are included as part of the National Child Health Days, a school-based approach that mitigates redundant health program costs, combines distribution schedules, and facilitates improved access to healthcare for children. Through Envision, USAID will further the development of evidence-based policies and standards globally.","10/1/11","10/1/11","10/7/11","10/7/11","Namutumba","Research Triangle Institute (RTI)","Implementation","Development","0.8081","33.6202"
"62","USAID","Envision","Envision is a five-year, $240 million integrated project in 10 countries, implemented by RTI to control and eliminate the five neglected tropical diseases (NTDs) which may be treated through preventive chemotherapy: lymphatic filariasis (elephantiasis), onchocerciasis (river blindness), schistosomiasis (snail fever), trachoma, and three soil-transmitted helminths (hookworm, ringworm and whipworm).  All of these diseases are endemic in Uganda. The approximate annual budget for Uganda is $1.5M. Most of the drugs are donated through pharmaceutical donation programs. Nearly 30 million people are at risk of one or more of these NTDs in Uganda, which can cause sickness and severe disability. Although diseases may overlap in some areas, they are not uniformly co-endemic within districts, resulting in a complex map of NTD prevalence. Building on the existing experience of NTD control in Uganda, USAID support for integrated NTD Control began in 2007 and is largely responsible for the treatment of over 14 million people annually. Working closely with the Ministry of Health and other partners to provide integrated mass drug administration (MDA) for NTD control, RTI provides assistance for advocacy, capacity building, community mobilization, training, and health education. MDAs are included as part of the National Child Health Days, a school-based approach that mitigates redundant health program costs, combines distribution schedules, and facilitates improved access to healthcare for children. Through Envision, USAID will further the development of evidence-based policies and standards globally.","10/1/11","10/1/11","10/7/11","10/7/11","Kumi","Research Triangle Institute (RTI)","Implementation","Development","1.6494","33.989"
"62","USAID","Envision","Envision is a five-year, $240 million integrated project in 10 countries, implemented by RTI to control and eliminate the five neglected tropical diseases (NTDs) which may be treated through preventive chemotherapy: lymphatic filariasis (elephantiasis), onchocerciasis (river blindness), schistosomiasis (snail fever), trachoma, and three soil-transmitted helminths (hookworm, ringworm and whipworm).  All of these diseases are endemic in Uganda. The approximate annual budget for Uganda is $1.5M. Most of the drugs are donated through pharmaceutical donation programs. Nearly 30 million people are at risk of one or more of these NTDs in Uganda, which can cause sickness and severe disability. Although diseases may overlap in some areas, they are not uniformly co-endemic within districts, resulting in a complex map of NTD prevalence. Building on the existing experience of NTD control in Uganda, USAID support for integrated NTD Control began in 2007 and is largely responsible for the treatment of over 14 million people annually. Working closely with the Ministry of Health and other partners to provide integrated mass drug administration (MDA) for NTD control, RTI provides assistance for advocacy, capacity building, community mobilization, training, and health education. MDAs are included as part of the National Child Health Days, a school-based approach that mitigates redundant health program costs, combines distribution schedules, and facilitates improved access to healthcare for children. Through Envision, USAID will further the development of evidence-based policies and standards globally.","21/01/2009","10/1/11","21/07/2009","10/7/11","Bugiri","Research Triangle Institute (RTI)","Implementation","Development","0.5553","33.8138"
"62","USAID","Envision","Envision is a five-year, $240 million integrated project in 10 countries, implemented by RTI to control and eliminate the five neglected tropical diseases (NTDs) which may be treated through preventive chemotherapy: lymphatic filariasis (elephantiasis), onchocerciasis (river blindness), schistosomiasis (snail fever), trachoma, and three soil-transmitted helminths (hookworm, ringworm and whipworm).  All of these diseases are endemic in Uganda. The approximate annual budget for Uganda is $1.5M. Most of the drugs are donated through pharmaceutical donation programs. Nearly 30 million people are at risk of one or more of these NTDs in Uganda, which can cause sickness and severe disability. Although diseases may overlap in some areas, they are not uniformly co-endemic within districts, resulting in a complex map of NTD prevalence. Building on the existing experience of NTD control in Uganda, USAID support for integrated NTD Control began in 2007 and is largely responsible for the treatment of over 14 million people annually. Working closely with the Ministry of Health and other partners to provide integrated mass drug administration (MDA) for NTD control, RTI provides assistance for advocacy, capacity building, community mobilization, training, and health education. MDAs are included as part of the National Child Health Days, a school-based approach that mitigates redundant health program costs, combines distribution schedules, and facilitates improved access to healthcare for children. Through Envision, USAID will further the development of evidence-based policies and standards globally.","10/1/11","10/1/11","10/7/11","10/7/11","Kasese","Research Triangle Institute (RTI)","Implementation","Development","0.2362","30.0693"
"62","USAID","Envision","Envision is a five-year, $240 million integrated project in 10 countries, implemented by RTI to control and eliminate the five neglected tropical diseases (NTDs) which may be treated through preventive chemotherapy: lymphatic filariasis (elephantiasis), onchocerciasis (river blindness), schistosomiasis (snail fever), trachoma, and three soil-transmitted helminths (hookworm, ringworm and whipworm).  All of these diseases are endemic in Uganda. The approximate annual budget for Uganda is $1.5M. Most of the drugs are donated through pharmaceutical donation programs. Nearly 30 million people are at risk of one or more of these NTDs in Uganda, which can cause sickness and severe disability. Although diseases may overlap in some areas, they are not uniformly co-endemic within districts, resulting in a complex map of NTD prevalence. Building on the existing experience of NTD control in Uganda, USAID support for integrated NTD Control began in 2007 and is largely responsible for the treatment of over 14 million people annually. Working closely with the Ministry of Health and other partners to provide integrated mass drug administration (MDA) for NTD control, RTI provides assistance for advocacy, capacity building, community mobilization, training, and health education. MDAs are included as part of the National Child Health Days, a school-based approach that mitigates redundant health program costs, combines distribution schedules, and facilitates improved access to healthcare for children. Through Envision, USAID will further the development of evidence-based policies and standards globally.","10/1/11","10/1/11","10/7/11","10/7/11","Kanungu","Research Triangle Institute (RTI)","Implementation","Development","-0.7825","29.8105"
"62","USAID","Envision","Envision is a five-year, $240 million integrated project in 10 countries, implemented by RTI to control and eliminate the five neglected tropical diseases (NTDs) which may be treated through preventive chemotherapy: lymphatic filariasis (elephantiasis), onchocerciasis (river blindness), schistosomiasis (snail fever), trachoma, and three soil-transmitted helminths (hookworm, ringworm and whipworm).  All of these diseases are endemic in Uganda. The approximate annual budget for Uganda is $1.5M. Most of the drugs are donated through pharmaceutical donation programs. Nearly 30 million people are at risk of one or more of these NTDs in Uganda, which can cause sickness and severe disability. Although diseases may overlap in some areas, they are not uniformly co-endemic within districts, resulting in a complex map of NTD prevalence. Building on the existing experience of NTD control in Uganda, USAID support for integrated NTD Control began in 2007 and is largely responsible for the treatment of over 14 million people annually. Working closely with the Ministry of Health and other partners to provide integrated mass drug administration (MDA) for NTD control, RTI provides assistance for advocacy, capacity building, community mobilization, training, and health education. MDAs are included as part of the National Child Health Days, a school-based approach that mitigates redundant health program costs, combines distribution schedules, and facilitates improved access to healthcare for children. Through Envision, USAID will further the development of evidence-based policies and standards globally.","10/1/11","10/1/11","10/7/11","10/7/11","Mayuge","Research Triangle Institute (RTI)","Implementation","Development","0.2248","33.5675"
