PROJECT_ID,PARTNER,PROJ_NAME,PROJ_DESC,START_PLAN,START_ACTU,END_PLANNE,END_ACTUAL,DISTRICTS,IMPLEMENTE,STATUS,SECTOR,FINANCIAL,LAT,LONG
30,USAID,Envision,"Envision is a five-year, $240 million integrated project in 10 countries, implemented by RTI to control and eliminate the five neglected tropical diseases (NTDs) which may be treated through preventive chemotherapy: lymphatic filariasis (elephantiasis), onchocerciasis (river blindness), schistosomiasis (snail fever), trachoma, and three soil-transmitted helminths (hookworm, ringworm and whipworm).  All of these diseases are endemic in Uganda. The approximate annual budget for Uganda is $1.5M. Most of the drugs are donated through pharmaceutical donation programs. Nearly 30 million people are at risk of one or more of these NTDs in Uganda, which can cause sickness and severe disability. 
Although diseases may overlap in some areas, they are not uniformly co-endemic within districts, resulting in a complex map of NTD prevalence. Building on the existing experience of NTD control in Uganda, USAID support for integrated NTD Control began in 2007 and is largely responsible for the treatment of over 14 million people annually. Working closely with the Ministry of Health and other partners to provide integrated mass drug administration (MDA) for NTD control, RTI provides assistance for advocacy, capacity building, community mobilization, training, and health education. MDAs are included as part of the National Child Health Days, a school-based approach that mitigates redundant health program costs, combines distribution schedules, and facilitates improved access to healthcare for children. Through Envision, USAID will further the development of evidence-based policies and standards globally.",10/1/11,10/1/11,9/30/16,,Budaka,Research Triangle Institute (RTI),Implementation,Informal/semi-formal financial intermediaries,USAID,1.0446,33.9230
30,USAID,Envision,"Envision is a five-year, $240 million integrated project in 10 countries, implemented by RTI to control and eliminate the five neglected tropical diseases (NTDs) which may be treated through preventive chemotherapy: lymphatic filariasis (elephantiasis), onchocerciasis (river blindness), schistosomiasis (snail fever), trachoma, and three soil-transmitted helminths (hookworm, ringworm and whipworm).  All of these diseases are endemic in Uganda. The approximate annual budget for Uganda is $1.5M. Most of the drugs are donated through pharmaceutical donation programs. Nearly 30 million people are at risk of one or more of these NTDs in Uganda, which can cause sickness and severe disability. 
Although diseases may overlap in some areas, they are not uniformly co-endemic within districts, resulting in a complex map of NTD prevalence. Building on the existing experience of NTD control in Uganda, USAID support for integrated NTD Control began in 2007 and is largely responsible for the treatment of over 14 million people annually. Working closely with the Ministry of Health and other partners to provide integrated mass drug administration (MDA) for NTD control, RTI provides assistance for advocacy, capacity building, community mobilization, training, and health education. MDAs are included as part of the National Child Health Days, a school-based approach that mitigates redundant health program costs, combines distribution schedules, and facilitates improved access to healthcare for children. Through Envision, USAID will further the development of evidence-based policies and standards globally.",10/1/11,10/1/11,9/30/16,,Bugiri,Research Triangle Institute (RTI),Implementation,Informal/semi-formal financial intermediaries,USAID,0.5933,33.7460
30,USAID,Envision,"Envision is a five-year, $240 million integrated project in 10 countries, implemented by RTI to control and eliminate the five neglected tropical diseases (NTDs) which may be treated through preventive chemotherapy: lymphatic filariasis (elephantiasis), onchocerciasis (river blindness), schistosomiasis (snail fever), trachoma, and three soil-transmitted helminths (hookworm, ringworm and whipworm).  All of these diseases are endemic in Uganda. The approximate annual budget for Uganda is $1.5M. Most of the drugs are donated through pharmaceutical donation programs. Nearly 30 million people are at risk of one or more of these NTDs in Uganda, which can cause sickness and severe disability. 
Although diseases may overlap in some areas, they are not uniformly co-endemic within districts, resulting in a complex map of NTD prevalence. Building on the existing experience of NTD control in Uganda, USAID support for integrated NTD Control began in 2007 and is largely responsible for the treatment of over 14 million people annually. Working closely with the Ministry of Health and other partners to provide integrated mass drug administration (MDA) for NTD control, RTI provides assistance for advocacy, capacity building, community mobilization, training, and health education. MDAs are included as part of the National Child Health Days, a school-based approach that mitigates redundant health program costs, combines distribution schedules, and facilitates improved access to healthcare for children. Through Envision, USAID will further the development of evidence-based policies and standards globally.",10/1/11,10/1/11,9/30/16,,Bushenyi,Research Triangle Institute (RTI),Implementation,Informal/semi-formal financial intermediaries,USAID,-0.5886,30.0871
30,USAID,Envision,"Envision is a five-year, $240 million integrated project in 10 countries, implemented by RTI to control and eliminate the five neglected tropical diseases (NTDs) which may be treated through preventive chemotherapy: lymphatic filariasis (elephantiasis), onchocerciasis (river blindness), schistosomiasis (snail fever), trachoma, and three soil-transmitted helminths (hookworm, ringworm and whipworm).  All of these diseases are endemic in Uganda. The approximate annual budget for Uganda is $1.5M. Most of the drugs are donated through pharmaceutical donation programs. Nearly 30 million people are at risk of one or more of these NTDs in Uganda, which can cause sickness and severe disability. 
Although diseases may overlap in some areas, they are not uniformly co-endemic within districts, resulting in a complex map of NTD prevalence. Building on the existing experience of NTD control in Uganda, USAID support for integrated NTD Control began in 2007 and is largely responsible for the treatment of over 14 million people annually. Working closely with the Ministry of Health and other partners to provide integrated mass drug administration (MDA) for NTD control, RTI provides assistance for advocacy, capacity building, community mobilization, training, and health education. MDAs are included as part of the National Child Health Days, a school-based approach that mitigates redundant health program costs, combines distribution schedules, and facilitates improved access to healthcare for children. Through Envision, USAID will further the development of evidence-based policies and standards globally.",10/1/11,10/1/11,9/30/16,,Busia,Research Triangle Institute (RTI),Implementation,Informal/semi-formal financial intermediaries,USAID,0.4727,34.0770
30,USAID,Envision,"Envision is a five-year, $240 million integrated project in 10 countries, implemented by RTI to control and eliminate the five neglected tropical diseases (NTDs) which may be treated through preventive chemotherapy: lymphatic filariasis (elephantiasis), onchocerciasis (river blindness), schistosomiasis (snail fever), trachoma, and three soil-transmitted helminths (hookworm, ringworm and whipworm).  All of these diseases are endemic in Uganda. The approximate annual budget for Uganda is $1.5M. Most of the drugs are donated through pharmaceutical donation programs. Nearly 30 million people are at risk of one or more of these NTDs in Uganda, which can cause sickness and severe disability. 
Although diseases may overlap in some areas, they are not uniformly co-endemic within districts, resulting in a complex map of NTD prevalence. Building on the existing experience of NTD control in Uganda, USAID support for integrated NTD Control began in 2007 and is largely responsible for the treatment of over 14 million people annually. Working closely with the Ministry of Health and other partners to provide integrated mass drug administration (MDA) for NTD control, RTI provides assistance for advocacy, capacity building, community mobilization, training, and health education. MDAs are included as part of the National Child Health Days, a school-based approach that mitigates redundant health program costs, combines distribution schedules, and facilitates improved access to healthcare for children. Through Envision, USAID will further the development of evidence-based policies and standards globally.",10/1/11,10/1/11,9/30/16,,Butaleja,Research Triangle Institute (RTI),Implementation,Informal/semi-formal financial intermediaries,USAID,0.9660,33.9440
30,USAID,Envision,"Envision is a five-year, $240 million integrated project in 10 countries, implemented by RTI to control and eliminate the five neglected tropical diseases (NTDs) which may be treated through preventive chemotherapy: lymphatic filariasis (elephantiasis), onchocerciasis (river blindness), schistosomiasis (snail fever), trachoma, and three soil-transmitted helminths (hookworm, ringworm and whipworm).  All of these diseases are endemic in Uganda. The approximate annual budget for Uganda is $1.5M. Most of the drugs are donated through pharmaceutical donation programs. Nearly 30 million people are at risk of one or more of these NTDs in Uganda, which can cause sickness and severe disability. 
Although diseases may overlap in some areas, they are not uniformly co-endemic within districts, resulting in a complex map of NTD prevalence. Building on the existing experience of NTD control in Uganda, USAID support for integrated NTD Control began in 2007 and is largely responsible for the treatment of over 14 million people annually. Working closely with the Ministry of Health and other partners to provide integrated mass drug administration (MDA) for NTD control, RTI provides assistance for advocacy, capacity building, community mobilization, training, and health education. MDAs are included as part of the National Child Health Days, a school-based approach that mitigates redundant health program costs, combines distribution schedules, and facilitates improved access to healthcare for children. Through Envision, USAID will further the development of evidence-based policies and standards globally.",10/1/11,10/1/11,9/30/16,,Iganga,Research Triangle Institute (RTI),Implementation,Informal/semi-formal financial intermediaries,USAID,0.5321,33.4510
30,USAID,Envision,"Envision is a five-year, $240 million integrated project in 10 countries, implemented by RTI to control and eliminate the five neglected tropical diseases (NTDs) which may be treated through preventive chemotherapy: lymphatic filariasis (elephantiasis), onchocerciasis (river blindness), schistosomiasis (snail fever), trachoma, and three soil-transmitted helminths (hookworm, ringworm and whipworm).  All of these diseases are endemic in Uganda. The approximate annual budget for Uganda is $1.5M. Most of the drugs are donated through pharmaceutical donation programs. Nearly 30 million people are at risk of one or more of these NTDs in Uganda, which can cause sickness and severe disability. 
Although diseases may overlap in some areas, they are not uniformly co-endemic within districts, resulting in a complex map of NTD prevalence. Building on the existing experience of NTD control in Uganda, USAID support for integrated NTD Control began in 2007 and is largely responsible for the treatment of over 14 million people annually. Working closely with the Ministry of Health and other partners to provide integrated mass drug administration (MDA) for NTD control, RTI provides assistance for advocacy, capacity building, community mobilization, training, and health education. MDAs are included as part of the National Child Health Days, a school-based approach that mitigates redundant health program costs, combines distribution schedules, and facilitates improved access to healthcare for children. Through Envision, USAID will further the development of evidence-based policies and standards globally.",10/1/11,10/1/11,9/30/16,,Kalangala,Research Triangle Institute (RTI),Implementation,Informal/semi-formal financial intermediaries,USAID,-0.3668,32.2937
30,USAID,Envision,"Envision is a five-year, $240 million integrated project in 10 countries, implemented by RTI to control and eliminate the five neglected tropical diseases (NTDs) which may be treated through preventive chemotherapy: lymphatic filariasis (elephantiasis), onchocerciasis (river blindness), schistosomiasis (snail fever), trachoma, and three soil-transmitted helminths (hookworm, ringworm and whipworm).  All of these diseases are endemic in Uganda. The approximate annual budget for Uganda is $1.5M. Most of the drugs are donated through pharmaceutical donation programs. Nearly 30 million people are at risk of one or more of these NTDs in Uganda, which can cause sickness and severe disability. 
Although diseases may overlap in some areas, they are not uniformly co-endemic within districts, resulting in a complex map of NTD prevalence. Building on the existing experience of NTD control in Uganda, USAID support for integrated NTD Control began in 2007 and is largely responsible for the treatment of over 14 million people annually. Working closely with the Ministry of Health and other partners to provide integrated mass drug administration (MDA) for NTD control, RTI provides assistance for advocacy, capacity building, community mobilization, training, and health education. MDAs are included as part of the National Child Health Days, a school-based approach that mitigates redundant health program costs, combines distribution schedules, and facilitates improved access to healthcare for children. Through Envision, USAID will further the development of evidence-based policies and standards globally.",10/1/11,10/1/11,9/30/16,,Kaliro,Research Triangle Institute (RTI),Implementation,Informal/semi-formal financial intermediaries,USAID,0.9087,33.5907
30,USAID,Envision,"Envision is a five-year, $240 million integrated project in 10 countries, implemented by RTI to control and eliminate the five neglected tropical diseases (NTDs) which may be treated through preventive chemotherapy: lymphatic filariasis (elephantiasis), onchocerciasis (river blindness), schistosomiasis (snail fever), trachoma, and three soil-transmitted helminths (hookworm, ringworm and whipworm).  All of these diseases are endemic in Uganda. The approximate annual budget for Uganda is $1.5M. Most of the drugs are donated through pharmaceutical donation programs. Nearly 30 million people are at risk of one or more of these NTDs in Uganda, which can cause sickness and severe disability. 
Although diseases may overlap in some areas, they are not uniformly co-endemic within districts, resulting in a complex map of NTD prevalence. Building on the existing experience of NTD control in Uganda, USAID support for integrated NTD Control began in 2007 and is largely responsible for the treatment of over 14 million people annually. Working closely with the Ministry of Health and other partners to provide integrated mass drug administration (MDA) for NTD control, RTI provides assistance for advocacy, capacity building, community mobilization, training, and health education. MDAs are included as part of the National Child Health Days, a school-based approach that mitigates redundant health program costs, combines distribution schedules, and facilitates improved access to healthcare for children. Through Envision, USAID will further the development of evidence-based policies and standards globally.",10/1/11,10/1/11,9/30/16,,Kanungu,Research Triangle Institute (RTI),Implementation,Informal/semi-formal financial intermediaries,USAID,-0.8775,29.8005
30,USAID,Envision,"Envision is a five-year, $240 million integrated project in 10 countries, implemented by RTI to control and eliminate the five neglected tropical diseases (NTDs) which may be treated through preventive chemotherapy: lymphatic filariasis (elephantiasis), onchocerciasis (river blindness), schistosomiasis (snail fever), trachoma, and three soil-transmitted helminths (hookworm, ringworm and whipworm).  All of these diseases are endemic in Uganda. The approximate annual budget for Uganda is $1.5M. Most of the drugs are donated through pharmaceutical donation programs. Nearly 30 million people are at risk of one or more of these NTDs in Uganda, which can cause sickness and severe disability. 
Although diseases may overlap in some areas, they are not uniformly co-endemic within districts, resulting in a complex map of NTD prevalence. Building on the existing experience of NTD control in Uganda, USAID support for integrated NTD Control began in 2007 and is largely responsible for the treatment of over 14 million people annually. Working closely with the Ministry of Health and other partners to provide integrated mass drug administration (MDA) for NTD control, RTI provides assistance for advocacy, capacity building, community mobilization, training, and health education. MDAs are included as part of the National Child Health Days, a school-based approach that mitigates redundant health program costs, combines distribution schedules, and facilitates improved access to healthcare for children. Through Envision, USAID will further the development of evidence-based policies and standards globally.",10/1/11,10/1/11,9/30/16,,Kasese,Research Triangle Institute (RTI),Implementation,Informal/semi-formal financial intermediaries,USAID,0.1773,30.0304
30,USAID,Envision,"Envision is a five-year, $240 million integrated project in 10 countries, implemented by RTI to control and eliminate the five neglected tropical diseases (NTDs) which may be treated through preventive chemotherapy: lymphatic filariasis (elephantiasis), onchocerciasis (river blindness), schistosomiasis (snail fever), trachoma, and three soil-transmitted helminths (hookworm, ringworm and whipworm).  All of these diseases are endemic in Uganda. The approximate annual budget for Uganda is $1.5M. Most of the drugs are donated through pharmaceutical donation programs. Nearly 30 million people are at risk of one or more of these NTDs in Uganda, which can cause sickness and severe disability. 
Although diseases may overlap in some areas, they are not uniformly co-endemic within districts, resulting in a complex map of NTD prevalence. Building on the existing experience of NTD control in Uganda, USAID support for integrated NTD Control began in 2007 and is largely responsible for the treatment of over 14 million people annually. Working closely with the Ministry of Health and other partners to provide integrated mass drug administration (MDA) for NTD control, RTI provides assistance for advocacy, capacity building, community mobilization, training, and health education. MDAs are included as part of the National Child Health Days, a school-based approach that mitigates redundant health program costs, combines distribution schedules, and facilitates improved access to healthcare for children. Through Envision, USAID will further the development of evidence-based policies and standards globally.",10/1/11,10/1/11,9/30/16,,Kumi,Research Triangle Institute (RTI),Implementation,Informal/semi-formal financial intermediaries,USAID,1.4976,33.9881
30,USAID,Envision,"Envision is a five-year, $240 million integrated project in 10 countries, implemented by RTI to control and eliminate the five neglected tropical diseases (NTDs) which may be treated through preventive chemotherapy: lymphatic filariasis (elephantiasis), onchocerciasis (river blindness), schistosomiasis (snail fever), trachoma, and three soil-transmitted helminths (hookworm, ringworm and whipworm).  All of these diseases are endemic in Uganda. The approximate annual budget for Uganda is $1.5M. Most of the drugs are donated through pharmaceutical donation programs. Nearly 30 million people are at risk of one or more of these NTDs in Uganda, which can cause sickness and severe disability. 
Although diseases may overlap in some areas, they are not uniformly co-endemic within districts, resulting in a complex map of NTD prevalence. Building on the existing experience of NTD control in Uganda, USAID support for integrated NTD Control began in 2007 and is largely responsible for the treatment of over 14 million people annually. Working closely with the Ministry of Health and other partners to provide integrated mass drug administration (MDA) for NTD control, RTI provides assistance for advocacy, capacity building, community mobilization, training, and health education. MDAs are included as part of the National Child Health Days, a school-based approach that mitigates redundant health program costs, combines distribution schedules, and facilitates improved access to healthcare for children. Through Envision, USAID will further the development of evidence-based policies and standards globally.",10/1/11,10/1/11,9/30/16,,Mayuge,Research Triangle Institute (RTI),Implementation,Malaria control,USAID,0.2458,33.6004
30,USAID,Envision,"Envision is a five-year, $240 million integrated project in 10 countries, implemented by RTI to control and eliminate the five neglected tropical diseases (NTDs) which may be treated through preventive chemotherapy: lymphatic filariasis (elephantiasis), onchocerciasis (river blindness), schistosomiasis (snail fever), trachoma, and three soil-transmitted helminths (hookworm, ringworm and whipworm).  All of these diseases are endemic in Uganda. The approximate annual budget for Uganda is $1.5M. Most of the drugs are donated through pharmaceutical donation programs. Nearly 30 million people are at risk of one or more of these NTDs in Uganda, which can cause sickness and severe disability. 
Although diseases may overlap in some areas, they are not uniformly co-endemic within districts, resulting in a complex map of NTD prevalence. Building on the existing experience of NTD control in Uganda, USAID support for integrated NTD Control began in 2007 and is largely responsible for the treatment of over 14 million people annually. Working closely with the Ministry of Health and other partners to provide integrated mass drug administration (MDA) for NTD control, RTI provides assistance for advocacy, capacity building, community mobilization, training, and health education. MDAs are included as part of the National Child Health Days, a school-based approach that mitigates redundant health program costs, combines distribution schedules, and facilitates improved access to healthcare for children. Through Envision, USAID will further the development of evidence-based policies and standards globally.",10/1/11,10/1/11,9/30/16,,Namutumba,Research Triangle Institute (RTI),Implementation,Malaria control,USAID,0.8940,33.7161
31,USAID,"Governance, Accountability, Participation and Performance (GAPP)","Governance, Accountability, Participation and Performance  (GAPP) program is a five-year $17 million project awarded to RTI International on December 4, 2012. Working with Parliament, accountability institutions, local governments and civil society, GAPP will focus on accountability and governance for improved service delivery. The Program will focus on improved legal, policy, regulatory and institutional environment to meet demands for more democratic governance; improved fiscal management and accountability in Uganda; and improved capacity of citizens and communities to participate in local governance.
GAPP will involve a range of cross-sector activities to bolster an enabling environment that emphasizes good governance and accountability as important pre-requisites for achieving Ugandas transition to a stable, democratic and more prosperous nation.",11/29/12,11/29/12,11/29/17,,Kabale,Research Triangle Institute (RTI),Implementation,Malaria control,USAID,-1.3339,30.0569
31,USAID,"Governance, Accountability, Participation and Performance (GAPP)","Governance, Accountability, Participation and Performance  (GAPP) program is a five-year $17 million project awarded to RTI International on December 4, 2012. Working with Parliament, accountability institutions, local governments and civil society, GAPP will focus on accountability and governance for improved service delivery. The Program will focus on improved legal, policy, regulatory and institutional environment to meet demands for more democratic governance; improved fiscal management and accountability in Uganda; and improved capacity of citizens and communities to participate in local governance.
GAPP will involve a range of cross-sector activities to bolster an enabling environment that emphasizes good governance and accountability as important pre-requisites for achieving Ugandas transition to a stable, democratic and more prosperous nation.",11/29/12,11/29/12,11/29/17,,Kayunga,Research Triangle Institute (RTI),Implementation,Malaria control,USAID,0.7114,32.8200
31,USAID,"Governance, Accountability, Participation and Performance (GAPP)","Governance, Accountability, Participation and Performance  (GAPP) program is a five-year $17 million project awarded to RTI International on December 4, 2012. Working with Parliament, accountability institutions, local governments and civil society, GAPP will focus on accountability and governance for improved service delivery. The Program will focus on improved legal, policy, regulatory and institutional environment to meet demands for more democratic governance; improved fiscal management and accountability in Uganda; and improved capacity of citizens and communities to participate in local governance.
GAPP will involve a range of cross-sector activities to bolster an enabling environment that emphasizes good governance and accountability as important pre-requisites for achieving Ugandas transition to a stable, democratic and more prosperous nation.",11/29/12,11/29/12,11/29/17,,Mityana,Research Triangle Institute (RTI),Implementation,Malaria control,USAID,0.3270,32.0884
32,USAID,Feed the Future Agricultural Inputs Activity,"The $ 7,500,00 five-year FTF Agricultural Inputs Activity (FTF Ag-Inputs) will increase production of maize, beans, and coffee through the appropriate use of high quality agro-inputs (seeds, fertilizers, pesticides, herbicides, and light equipment).  This will be achieved through: i) increasing the availability of inputs to farmers in FTF focus districts; ii) decreasing the prevalence of counterfeit agricultural inputs; iii) increasing awareness of inputs, their benefits, and proper usage; and iv) improving domestic regulatory, convening, and advocacy capacity for inputs.",11/19/12,11/19/12,11/18/17,,Iganga,Tetra Tech ARD,Implementation,Malaria control,USAID,0.6470,33.4271
33,USAID,Health Care Improvement Project (HCI),"The Health Care Improvement Project (HCI) is a three-year USAID-funded project implemented through an indefinite quantities contract with University Research Co. LLC. The project aims to provide technical assistance in quality of health care with a focus on adapting modern Quality Improvement (QI) approaches such as Improvement Collaboratives and Continuous Quality Improvement to the needs of Uganda.  HCI builds upon the successes of USAIDs Quality Assurance Projects.  The QI methods address the processes of delivering HIV/AIDS health care using evidence-based guidelines as well as issues on coverage and accessibility.  The approaches aim to address the need to provide the best care at the lowest possible cost while also achieving good health outcomes.  HCI also aims to build a sustainable, government-owned system for improving care at all levels of the health system.  The HCI project supports health facilities, district,, regional QI teams and the central level through the Quality of Care Initiative in the Ministry of Health. HCI also provides technical assistance to other US Government partners in country.",9/30/09,9/30/09,9/30/13,,Bushenyi,"University Research Co., LLC (URC)",Implementation,Malaria control,USAID,-0.5636,30.2549
33,USAID,Health Care Improvement Project (HCI),"The Health Care Improvement Project (HCI) is a three-year USAID-funded project implemented through an indefinite quantities contract with University Research Co. LLC. The project aims to provide technical assistance in quality of health care with a focus on adapting modern Quality Improvement (QI) approaches such as Improvement Collaboratives and Continuous Quality Improvement to the needs of Uganda.  HCI builds upon the successes of USAIDs Quality Assurance Projects.  The QI methods address the processes of delivering HIV/AIDS health care using evidence-based guidelines as well as issues on coverage and accessibility.  The approaches aim to address the need to provide the best care at the lowest possible cost while also achieving good health outcomes.  HCI also aims to build a sustainable, government-owned system for improving care at all levels of the health system.  The HCI project supports health facilities, district,, regional QI teams and the central level through the Quality of Care Initiative in the Ministry of Health. HCI also provides technical assistance to other US Government partners in country.",9/30/09,9/30/09,9/30/13,,Kasese,"University Research Co., LLC (URC)",Implementation,Malaria control,USAID,0.1104,30.1373
33,USAID,Health Care Improvement Project (HCI),"The Health Care Improvement Project (HCI) is a three-year USAID-funded project implemented through an indefinite quantities contract with University Research Co. LLC. The project aims to provide technical assistance in quality of health care with a focus on adapting modern Quality Improvement (QI) approaches such as Improvement Collaboratives and Continuous Quality Improvement to the needs of Uganda.  HCI builds upon the successes of USAIDs Quality Assurance Projects.  The QI methods address the processes of delivering HIV/AIDS health care using evidence-based guidelines as well as issues on coverage and accessibility.  The approaches aim to address the need to provide the best care at the lowest possible cost while also achieving good health outcomes.  HCI also aims to build a sustainable, government-owned system for improving care at all levels of the health system.  The HCI project supports health facilities, district,, regional QI teams and the central level through the Quality of Care Initiative in the Ministry of Health. HCI also provides technical assistance to other US Government partners in country.",9/30/09,9/30/09,9/30/13,,Kayunga,"University Research Co., LLC (URC)",Implementation,Malaria control,USAID,0.7493,32.9938
33,USAID,Health Care Improvement Project (HCI),"The Health Care Improvement Project (HCI) is a three-year USAID-funded project implemented through an indefinite quantities contract with University Research Co. LLC. The project aims to provide technical assistance in quality of health care with a focus on adapting modern Quality Improvement (QI) approaches such as Improvement Collaboratives and Continuous Quality Improvement to the needs of Uganda.  HCI builds upon the successes of USAIDs Quality Assurance Projects.  The QI methods address the processes of delivering HIV/AIDS health care using evidence-based guidelines as well as issues on coverage and accessibility.  The approaches aim to address the need to provide the best care at the lowest possible cost while also achieving good health outcomes.  HCI also aims to build a sustainable, government-owned system for improving care at all levels of the health system.  The HCI project supports health facilities, district,, regional QI teams and the central level through the Quality of Care Initiative in the Ministry of Health. HCI also provides technical assistance to other US Government partners in country.",9/30/09,9/30/09,9/30/13,,Kyenjojo,"University Research Co., LLC (URC)",Implementation,Malaria control,USAID,0.5670,30.6182
33,USAID,Health Care Improvement Project (HCI),"The Health Care Improvement Project (HCI) is a three-year USAID-funded project implemented through an indefinite quantities contract with University Research Co. LLC. The project aims to provide technical assistance in quality of health care with a focus on adapting modern Quality Improvement (QI) approaches such as Improvement Collaboratives and Continuous Quality Improvement to the needs of Uganda.  HCI builds upon the successes of USAIDs Quality Assurance Projects.  The QI methods address the processes of delivering HIV/AIDS health care using evidence-based guidelines as well as issues on coverage and accessibility.  The approaches aim to address the need to provide the best care at the lowest possible cost while also achieving good health outcomes.  HCI also aims to build a sustainable, government-owned system for improving care at all levels of the health system.  The HCI project supports health facilities, district,, regional QI teams and the central level through the Quality of Care Initiative in the Ministry of Health. HCI also provides technical assistance to other US Government partners in country.",9/30/09,9/30/09,9/30/13,,Mbale,"University Research Co., LLC (URC)",Implementation,Malaria control,USAID,1.1285,34.2559
33,USAID,Health Care Improvement Project (HCI),"The Health Care Improvement Project (HCI) is a three-year USAID-funded project implemented through an indefinite quantities contract with University Research Co. LLC. The project aims to provide technical assistance in quality of health care with a focus on adapting modern Quality Improvement (QI) approaches such as Improvement Collaboratives and Continuous Quality Improvement to the needs of Uganda.  HCI builds upon the successes of USAIDs Quality Assurance Projects.  The QI methods address the processes of delivering HIV/AIDS health care using evidence-based guidelines as well as issues on coverage and accessibility.  The approaches aim to address the need to provide the best care at the lowest possible cost while also achieving good health outcomes.  HCI also aims to build a sustainable, government-owned system for improving care at all levels of the health system.  The HCI project supports health facilities, district,, regional QI teams and the central level through the Quality of Care Initiative in the Ministry of Health. HCI also provides technical assistance to other US Government partners in country.",9/30/09,9/30/09,9/30/13,,Nakasongola,"University Research Co., LLC (URC)",Implementation,Medical services,USAID,1.3500,32.4011
33,USAID,Health Care Improvement Project (HCI),"The Health Care Improvement Project (HCI) is a three-year USAID-funded project implemented through an indefinite quantities contract with University Research Co. LLC. The project aims to provide technical assistance in quality of health care with a focus on adapting modern Quality Improvement (QI) approaches such as Improvement Collaboratives and Continuous Quality Improvement to the needs of Uganda.  HCI builds upon the successes of USAIDs Quality Assurance Projects.  The QI methods address the processes of delivering HIV/AIDS health care using evidence-based guidelines as well as issues on coverage and accessibility.  The approaches aim to address the need to provide the best care at the lowest possible cost while also achieving good health outcomes.  HCI also aims to build a sustainable, government-owned system for improving care at all levels of the health system.  The HCI project supports health facilities, district,, regional QI teams and the central level through the Quality of Care Initiative in the Ministry of Health. HCI also provides technical assistance to other US Government partners in country.",9/30/09,9/30/09,9/30/13,,Rukungiri,"University Research Co., LLC (URC)",Implementation,Medical services,USAID,-0.8519,29.8331
33,USAID,Health Care Improvement Project (HCI),"The Health Care Improvement Project (HCI) is a three-year USAID-funded project implemented through an indefinite quantities contract with University Research Co. LLC. The project aims to provide technical assistance in quality of health care with a focus on adapting modern Quality Improvement (QI) approaches such as Improvement Collaboratives and Continuous Quality Improvement to the needs of Uganda.  HCI builds upon the successes of USAIDs Quality Assurance Projects.  The QI methods address the processes of delivering HIV/AIDS health care using evidence-based guidelines as well as issues on coverage and accessibility.  The approaches aim to address the need to provide the best care at the lowest possible cost while also achieving good health outcomes.  HCI also aims to build a sustainable, government-owned system for improving care at all levels of the health system.  The HCI project supports health facilities, district,, regional QI teams and the central level through the Quality of Care Initiative in the Ministry of Health. HCI also provides technical assistance to other US Government partners in country.",9/30/09,9/30/09,9/30/13,,Sembabule,"University Research Co., LLC (URC)",Implementation,Medical services,USAID,0.0119,31.4081
34,USAID,Strengthening Ugandas Systems for Treating AIDS Nationally Project (SUSTAIN),"This is a five-year, $32 million project awarded to University Research Company to provide HIV treatment and care, laboratory, Preventing Mother to Child Transmission (PMTCT) and Tuberculosis/HIV services that focus on quality and sustainable partnerships in sites previously covered by the Timetable for Regional Expansion of Anti-retroviral Therapy (TREAT) program.  Strengthening Ugandas Systems for Treating AIDS Nationally Project (SUSTAIN) will support regional and public and private district hospitals, including specifically maintaining and consolidating support to at least 11 regional referral hospitals and 13 district hospitals which have benefited from TREAT assistance.  SUSTAIN will primarily focus on maintaining current caseloads of patients in designated sites.  Focus will be placed on strengthening service delivery through quality improvement, capacity building and health systems strengthening.",6/11/10,6/11/10,6/10/15,,Kabale,"University Research Co., LLC (URC)",Implementation,Medical services,USAID,-1.2091,30.0559
34,USAID,Strengthening Ugandas Systems for Treating AIDS Nationally Project (SUSTAIN),"This is a five-year, $32 million project awarded to University Research Company to provide HIV treatment and care, laboratory, Preventing Mother to Child Transmission (PMTCT) and Tuberculosis/HIV services that focus on quality and sustainable partnerships in sites previously covered by the Timetable for Regional Expansion of Anti-retroviral Therapy (TREAT) program.  Strengthening Ugandas Systems for Treating AIDS Nationally Project (SUSTAIN) will support regional and public and private district hospitals, including specifically maintaining and consolidating support to at least 11 regional referral hospitals and 13 district hospitals which have benefited from TREAT assistance.  SUSTAIN will primarily focus on maintaining current caseloads of patients in designated sites.  Focus will be placed on strengthening service delivery through quality improvement, capacity building and health systems strengthening.",6/11/10,6/11/10,6/10/15,,Mbale,"University Research Co., LLC (URC)",Implementation,Medical services,USAID,1.1615,34.0711
34,USAID,Strengthening Ugandas Systems for Treating AIDS Nationally Project (SUSTAIN),"This is a five-year, $32 million project awarded to University Research Company to provide HIV treatment and care, laboratory, Preventing Mother to Child Transmission (PMTCT) and Tuberculosis/HIV services that focus on quality and sustainable partnerships in sites previously covered by the Timetable for Regional Expansion of Anti-retroviral Therapy (TREAT) program.  Strengthening Ugandas Systems for Treating AIDS Nationally Project (SUSTAIN) will support regional and public and private district hospitals, including specifically maintaining and consolidating support to at least 11 regional referral hospitals and 13 district hospitals which have benefited from TREAT assistance.  SUSTAIN will primarily focus on maintaining current caseloads of patients in designated sites.  Focus will be placed on strengthening service delivery through quality improvement, capacity building and health systems strengthening.",6/11/10,6/11/10,6/10/15,,Mpigi,"University Research Co., LLC (URC)",Implementation,Medical services,USAID,0.1404,32.3953
